"Id","trans_date_trans_time","cc_num","merchant","category","amt","first","last","gender","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","unix_time","merch_lat","merch_long","is_fraud"
"543318","29/12/2020 01:00","4681700000000.0","fraud_Towne, Walker and Borer","grocery_net","40.09","Joseph","Gonzalez","M","319 Wendy Fort Suite 179","Murfreesboro","TN","37132","35.8596","-86.421","158701","Journalist, newspaper","06/03/1978","cc82d4f0c00a841b9223a1e9fa76c60c","1388278810","36.74181","-86.483996","0"
"433119","05/12/2020 06:31","676102000000.0","fraud_Kunze Inc","grocery_pos","180.62","Natasha","Mclaughlin","F","8699 Lindsay Ford Apt. 486","Napa","CA","94558","38.4549","-122.2564","94014","Airline pilot","21/08/1985","1fc6b00634a1be1ed142a75fb1c2cc05","1386225107","38.787959","-123.056928","0"
"161548","17/08/2020 02:46","3573030000000000.0","fraud_Conroy-Cruickshank","gas_transport","56.66","Joanne","Williams","F","3638 Marsh Union","Altonah","UT","84002","40.3207","-110.436","302","Sales professional, IT","17/01/1990","4707305922fc178d63faf26dd2c8c013","1376707589","39.851484","-109.547415","0"
"236382","14/09/2020 15:44","180046000000000.0","fraud_Swift PLC","kids_pets","72.47","Erica","Walker","F","084 Holmes Avenue Suite 206","Stayton","OR","97383","44.8021","-122.7624","9587","Engineer, biomedical","24/03/1968","f448305096a09b40cf3f9ffe59d2ffb8","1379173469","44.187968","-123.160173","0"
"150213","12/08/2020 11:40","4.01811e+18","fraud_Moen, Reinger and Murphy","grocery_pos","92.71","Katherine","Love","F","5884 Sandoval Square Apt. 371","Allenhurst","NJ","7711","40.2367","-74.0067","1533","Administrator, charities/voluntary organisations","15/04/1935","3c2718a64fc1e6d732747294ca59a0db","1376307635","40.384362","-73.854349","0"
"78685","19/07/2020 01:07","3506040000000000.0","fraud_Friesen Inc","shopping_pos","12.92","Christine","Burns","F","343 Hannah Parkway","Comfort","WV","25049","38.1372","-81.5962","630","Fine artist","30/07/1959","21feb149c894dc38ce7bac2e6edd6a6d","1374196074","38.146677","-82.51843","0"
"242233","16/09/2020 22:35","6011390000000000.0","fraud_Fahey Inc","kids_pets","8.94","Jacqueline","Marsh","F","950 Sheryl Spurs","Dunlevy","PA","15432","40.1151","-79.8627","427","Mining engineer","05/02/1951","c6aa49b32b9f84796949d2775b2ee257","1379370954","39.399574","-80.081844","0"
"413991","30/11/2020 17:33","503874000000.0","fraud_Conroy-Emard","food_dining","8.43","Andrew","Mcgee","M","4130 Tiffany Glen Apt. 562","San Antonio","TX","78248","29.5894","-98.5201","1595797","Exhibition designer","28/12/1975","0e25930a9a6b413fde963aec08d8289a","1385832821","29.715662","-98.514739","0"
"508061","21/12/2020 12:57","377027000000000.0","fraud_Hoppe-Parisian","kids_pets","9.07","Jackie","Davis","F","1898 Parker Fork Apt. 057","Redford","MO","63665","37.3272","-91.0243","241","Investment analyst","27/10/1974","0de64e8c614bf2de5da2f97c4dec5952","1387630653","37.817421","-90.973909","0"
"234485","13/09/2020 23:42","3576430000000000.0","fraud_Romaguera, Cruickshank and Greenholt","shopping_net","25.62","Jessica","Ward","F","72269 Elizabeth Field Apt. 132","Phoenix","AZ","85020","33.5623","-112.0559","1312922","Contractor","24/10/1981","ad96c0695a81cc3162986f9f32c6f816","1379115735","34.34923","-111.733703","0"
"407670","29/11/2020 08:05","4996260000000000.0","fraud_Huel, Hammes and Witting","grocery_pos","102.44","Kendra","King","F","154 Hernandez Keys","Smith River","CA","95567","41.9404","-124.1587","1930","Web designer","13/06/1983","2f8c142dd5811d71ec727f3aee9ca397","1385712347","42.40223","-124.273269","0"
"314820","19/10/2020 04:06","180081000000000.0","fraud_Weimann, Kuhic and Beahan","shopping_pos","37.33","Connie","Carroll","F","872 Justin Views Suite 746","Duncan","MS","38740","34.047","-90.7652","466","Trading standards officer","03/04/1955","1f009d426b1b11b0effc7301fddce002","1382155601","33.823329","-90.860642","0"
"137656","08/08/2020 19:39","4452370000000000.0","fraud_Gutmann, McLaughlin and Wiza","home","39.83","Linda","Davis","F","6602 Ortiz Pine Apt. 179","Blooming Grove","TX","76626","32.0758","-96.701","1563","Financial adviser","04/03/1978","3bdafd508f36a1313c7a8e68cd07f8b9","1375990769","32.339432","-97.569864","0"
"19698","28/06/2020 09:42","571844000000.0","fraud_Mosciski, Gislason and Mertz","grocery_pos","101.85","Susan","Mills","F","005 Cody Estates","Louisville","KY","40202","38.2507","-85.7476","736284","Engineering geologist","02/04/1952","ea008ce29b2164bf75bd2767a7c10ac8","1372412550","37.70342","-85.129618","0"
"526690","25/12/2020 18:41","4585130000000.0","fraud_Abbott-Steuber","personal_care","103.08","Karen","Gordon","F","543 Ware Path Apt. 593","Utica","MO","64686","39.7417","-93.6289","271","Land/geomatics surveyor","18/04/1972","80fe61a3b3ddf1d262693a3987123618","1387996881","39.53652","-94.522309","0"
"306892","15/10/2020 12:51","374930000000000.0","fraud_McKenzie-Huels","food_dining","8.42","Daniel","Escobar","M","61390 Hayes Port","Romulus","MI","48174","42.2203","-83.3583","31515","Police officer","05/11/1971","20fc51a97bf9cd69db67a3fe85fa0e70","1381841485","41.790996","-84.291313","0"
"367333","10/11/2020 15:39","4364010000000000.0","fraud_Sawayn PLC","shopping_pos","4.58","Gary","Martinez","M","03512 Jackson Ports","Reno","NV","89512","39.5483","-119.7957","276896","Immunologist","12/03/1997","88ce3849cb0886ca95717b0a8203e4ee","1384097950","38.653974","-120.044214","0"
"8546","23/06/2020 16:46","3567700000000000.0","fraud_Stoltenberg-Beatty","shopping_pos","5.93","John","Stevens","M","428 Morgan River","Hudson","NY","12534","42.247","-73.7552","17867","Travel agency manager","29/07/1998","e8deab025ae9868c91575e78b36a57b4","1372006014","42.666012","-72.996607","0"
"64527","13/07/2020 15:42","4586260000000.0","fraud_Fahey Inc","kids_pets","15.62","Melody","Thompson","F","0362 Anderson Wall","Mound City","MO","64470","40.1362","-95.2138","1631","Architect","20/01/1953","8337980f8302c62bf47079f6c28fc5f8","1373730166","40.748051","-94.898347","0"
"89028","21/07/2020 19:26","30407700000000.0","fraud_Greenholt, O'Hara and Balistreri","shopping_net","8.54","Danielle","Evans","F","76752 David Lodge Apt. 064","Breesport","NY","14816","42.1939","-76.7361","520","Psychotherapist","13/10/1991","10a0af2303a3c35170e06fafd4c8fc0e","1374434789","41.213446","-76.429379","0"
"140877","09/08/2020 19:19","4809700000000.0","fraud_Skiles LLC","home","18.43","Sabrina","Nolan","F","312 Eric Expressway Apt. 014","Phenix City","AL","36869","32.4204","-85.0796","59744","Chemical engineer","07/02/1984","76e11504799493f8fdcbf3d1d88af5fb","1376075977","31.972583","-84.41958","0"
"296620","11/10/2020 10:38","4841310000000000.0","fraud_Douglas, Schneider and Turner","shopping_pos","142.96","Omar","Gay","M","2161 Blankenship Freeway","West Hartford","VT","5084","43.7185","-72.4439","140","Development worker, community","28/10/1989","cd25101875ee9d0a4f21a3f4b0fe50ef","1381487916","43.696338","-72.944047","0"
"357719","07/11/2020 03:35","3560800000000000.0","fraud_DuBuque LLC","grocery_pos","107.78","Janet","Turner","F","0925 Lang Extensions","Shields","ND","58569","46.1838","-101.2589","77","Film/video editor","17/12/1989","4aa9a50a80092d0db390343a032671c8","1383795321","47.022736","-101.656564","0"
"200335","30/08/2020 22:37","3598220000000000.0","fraud_Pfeffer and Sons","shopping_pos","59.74","Ashley","Lopez","F","9333 Valentine Point","Bellmore","NY","11710","40.6729","-73.5365","34496","Librarian, public","21/10/1970","9bb73e9f095121fa2169fb4ed6d9967f","1377902271","40.388311","-74.048155","0"
"68649","14/07/2020 17:06","3521420000000000.0","fraud_Hickle Group","shopping_pos","12.05","Angela","Hodges","F","08236 Kim Hill","Indianapolis","IN","46254","39.849","-86.272","910148","Firefighter","30/11/1975","1e9f32172e4bb2b405f36dd8240caa9e","1373821617","40.070041","-85.706527","0"
"44188","06/07/2020 14:34","4629450000000000.0","fraud_Donnelly LLC","entertainment","157.11","Karen","Warren","F","4900 Curtis Gardens Suite 952","Hahira","GA","31632","30.9416","-83.3574","10295","Teacher, special educational needs","26/12/1997","eee919127602700140b3c41a460946dd","1373121248","30.118971","-84.236823","0"
"304269","13/10/2020 21:32","30131800000000.0","fraud_Dooley Inc","shopping_pos","46.59","Brianna","Foley","F","57256 Raymond Ports","Knoxville","TN","37932","35.9335","-84.1481","391389","Designer, industrial/product","22/04/1994","88fc929e5b9b75f87ae8f06224fc02ed","1381699959","36.704755","-85.004913","0"
"344045","01/11/2020 06:11","3508100000000000.0","fraud_Kiehn Inc","grocery_pos","99.05","Michael","Fisher","M","401 Escobar Port","East Troy","WI","53120","42.8035","-88.4092","9679","Engineer, production","11/04/1991","01006621902b29f6bddd4c1bf767e803","1383286262","42.02521","-89.217186","0"
"299384","12/10/2020 09:20","4587580000000000.0","fraud_Auer-Mosciski","grocery_pos","98.33","Tina","Lawrence","F","12444 Jacob Pines","Nobleboro","ME","4555","44.0943","-69.4828","1643","Financial trader","12/04/1976","6509c613223ff85f71efcd3c042751f7","1381569656","44.393675","-69.606818","0"
"419586","01/12/2020 15:11","4.7614e+18","fraud_Heathcote, Yost and Kertzmann","shopping_net","310.7","Diana","Jacobs","F","69608 Perez Mountain Apt. 006","Viola","AR","72583","36.3924","-91.9932","1679","Psychiatric nurse","02/05/1986","1dab0fc20825502bf88b5e4359bfd2c7","1385910716","36.344984","-91.403706","0"
"81238","19/07/2020 19:41","6595970000000000.0","fraud_Gibson-Deckow","entertainment","3.45","Gina","Gomez","F","72030 Shelton Crossing Apt. 742","Stirling","NJ","7980","40.6774","-74.4968","2307","Science writer","11/09/1969","2ce4d82f58dbe62c395ee773b4347512","1374262915","41.195518","-74.650565","0"
"227091","10/09/2020 15:33","3517530000000000.0","fraud_Reynolds-Schinner","misc_pos","6.11","Tracy","Conway","F","6778 Campos Field","Bonfield","IL","60913","41.1573","-88.0619","1617","Medical secretary","25/04/1990","b411f26edf7618a760c3740548e6d92c","1378827207","40.303573","-87.285731","0"
"205759","01/09/2020 08:31","4.59974e+18","fraud_Gutmann-Upton","misc_pos","1.77","Mary","Myers","F","39787 Pamela Fall Suite 639","Tiptonville","TN","38079","36.3846","-89.4649","5577","Geochemist","30/12/1964","5cddc5eabc5c626077d75bb7d5526785","1378024305","36.115229","-89.564043","0"
"232427","13/09/2020 07:47","6539650000000000.0","fraud_Brown-Greenholt","entertainment","7.54","Samuel","Short","M","23383 Denise Pine Apt. 099","Sacramento","CA","95842","38.6865","-121.3494","757530","Soil scientist","19/09/1966","6ea5af099417851024793db656080079","1379058473","38.186624","-121.297918","0"
"133886","07/08/2020 05:20","6511350000000000.0","fraud_Kilback LLC","grocery_pos","97.16","Robert","Nguyen","M","74835 Garner Point","Ruth","NV","89319","39.3426","-114.8859","450","Interpreter","24/08/1946","0c7f325676fd66b0d6116cb1f67a4bb2","1375852819","39.86575","-115.20705","0"
"3097","22/06/2020 08:24","3546670000000000.0","fraud_Sporer Inc","gas_transport","89.18","Jordan","May","M","1626 Susan Course","Aledo","TX","76008","32.7004","-97.6039","13602","Optometrist","05/07/1984","14a420ea63b55e32fb86206f612503b2","1371889444","32.772988","-96.841804","0"
"137207","08/08/2020 15:57","3556610000000000.0","fraud_Lynch Ltd","shopping_pos","96.41","Jose","Vasquez","M","572 Davis Mountains","Lake Jackson","TX","77566","29.0393","-95.4401","28739","Futures trader","27/12/1999","f2c06eebd1d268ecdd03a6010495b23d","1375977422","29.706044","-95.088038","0"
"19325","28/06/2020 06:11","3566880000000000.0","fraud_Beier-Hyatt","shopping_pos","152.89","Adam","Mcdonald","M","997 Cameron Meadow Apt. 980","South Hero","VT","5486","44.64","-73.3113","1654","Transport planner","31/01/1991","3b5b44223382dcd315b8e7d66642dce6","1372399874","44.342049","-73.224746","0"
"205910","01/09/2020 09:40","38052000000000.0","fraud_Schmitt Inc","gas_transport","94.28","Anna","Logan","F","3522 Park Wells Suite 528","Cleveland","TX","77327","30.33","-95.0202","34153","Building surveyor","11/09/1995","45417578406d29671ccb69672b18b7de","1378028454","31.316001","-95.049078","0"
"328807","25/10/2020 13:44","3518670000000000.0","fraud_Feil, Hilpert and Koss","food_dining","25.2","Dorothy","Thomas","F","537 Rice Square Suite 040","Milford","OH","45150","39.1657","-84.233","31394","Hospital doctor","12/11/1996","8f03c6de6d49cf16dda23ab86ae2eedd","1382708689","38.594001","-83.755586","0"
"465840","12/12/2020 11:35","4.31958e+18","fraud_Schmeler, Bashirian and Price","shopping_net","3.19","Kathleen","Nash","F","010 Salazar Walk","Cromona","KY","41810","37.1788","-82.695","502","Chief Financial Officer","01/02/1960","7817de90f476dff849341478962611cc","1386848126","37.339451","-83.236688","0"
"519581","23/12/2020 15:45","4.06309e+18","fraud_Fritsch and Sons","health_fitness","34.8","Patricia","Mendoza","F","1683 Davidson Freeway","Mendon","UT","84325","41.71","-111.9817","2078","Scientist, audiological","13/06/1963","07ef0f16bf8105b2f38082f34c055a8e","1387813538","42.633145","-112.885287","0"
"167710","18/08/2020 17:31","4514240000000000.0","fraud_Prosacco LLC","personal_care","8.98","Janet","Carpenter","F","9870 Collins Flat","Laramie","WY","82072","41.4247","-105.4781","35371","Pilot, airline","02/09/1988","18df5cbdcc3c07925e6e33ba70c7d7f2","1376847097","42.256157","-105.927635","0"
"16100","26/06/2020 22:30","6011380000000000.0","fraud_Schumm, McLaughlin and Carter","food_dining","1.49","Kristen","Allen","F","8619 Lisa Manors Apt. 871","Lagrange","WY","82221","41.6423","-104.1974","635","Product/process development scientist","13/07/1973","1a5c7f085e202a40cf1fdbb95997a612","1372285818","42.025419","-104.981907","0"
"420597","01/12/2020 18:27","4.65318e+18","fraud_Bogisich-Weimann","kids_pets","53.59","Robert","Hall","M","371 Anthony Trail Suite 354","Glade Spring","VA","24340","36.7779","-81.7676","5657","Clinical psychologist","29/04/1987","1c819d928ba42c51b19faa7cbcb68da7","1385922422","36.204283","-81.122434","0"
"109080","28/07/2020 20:32","4922710000000000.0","fraud_Shanahan-Lehner","personal_care","37.8","Heather","Chase","F","6888 Hicks Stream Suite 954","Manor","PA","15665","40.3359","-79.6607","1472","Public affairs consultant","07/03/1941","79732cd3d8131b79b5f4c9b10f4f0e62","1375043570","40.113372","-79.016028","0"
"43307","06/07/2020 09:34","38530500000000.0","fraud_Stroman, Hudson and Erdman","gas_transport","47.26","Laura","Johns","F","95835 Garcia Rue","Arcadia","SC","29320","34.9572","-81.9916","530","Animal technologist","14/05/1989","6a26dfe801354294ae48bf474e48d348","1373103295","33.962009","-81.061579","0"
"81113","19/07/2020 18:59","376028000000000.0","fraud_Barrows PLC","shopping_pos","131.47","Aaron","Murray","M","624 Hale Springs Apt. 572","Meadville","MO","64659","39.7795","-93.3014","964","Tourist information centre manager","23/12/1974","005849fd3a7ab7390bee630c6972c775","1374260370","40.347334","-93.830683","0"
"507823","21/12/2020 12:15","501883000000.0","fraud_McLaughlin, Armstrong and Koepp","travel","1.71","Melissa","Phillips","F","5069 Scott Pass Apt. 654","Meadville","MS","39653","31.4285","-90.8578","2799","Therapist, horticultural","21/01/1961","85e49ce6267f2149d5fde35674274a63","1387628152","31.341105","-90.581148","0"
"463534","11/12/2020 19:29","38199000000000.0","fraud_Hoppe, Harris and Bednar","entertainment","77.29","Jesse","Roberts","M","8415 Vaughn Squares Apt. 788","Acworth","NH","3601","43.196","-72.3001","477","Naval architect","15/04/1988","ce42b3c44de90587c331f570167ff4a5","1386790176","43.788565","-71.516995","0"
"377573","15/11/2020 19:14","30074700000000.0","fraud_Schroeder Group","health_fitness","69.77","Kelsey","Richards","F","889 Sarah Station Suite 624","Holcomb","KS","67851","37.9931","-100.9893","2691","Arboriculturist","16/08/1993","e9bc1a7f92fcb2f568be5a2582129c19","1384542858","37.38654","-100.05962","0"
"295491","10/10/2020 22:03","374238000000000.0","fraud_Larson, Quitzon and Spencer","travel","7.84","Daniel","Martinez","M","8510 Acevedo Burgs","Kent","OR","97033","45.0838","-120.6649","60","Museum education officer","03/04/1942","cd32b44d42f56b02b838c587cf26a643","1381442600","44.3873","-120.940264","0"
"56160","10/07/2020 21:50","3533010000000000.0","fraud_Langworth LLC","personal_care","7.78","Megan","Bernard","F","128 Nathan Ramp","Barneveld","NY","13304","43.2237","-75.1612","1684","IT trainer","01/03/1994","e6abd486e7b5655ae26660d88ee46b4a","1373493050","43.225984","-75.419532","0"
"484722","15/12/2020 20:15","676373000000.0","fraud_Schiller, Blanda and Johnson","home","192.4","Vicki","Mendoza","F","3645 Atkins Island Apt. 238","Esbon","KS","66941","39.7562","-98.4462","242","Tourism officer","18/07/1987","e91a5f6705d9228e133d181a5f4db4fc","1387138518","39.083452","-98.206967","0"
"130569","05/08/2020 15:13","4874020000000000.0","fraud_Padberg-Sauer","home","15.87","Lauren","Williams","F","065 Jones Stravenue","Lake Oswego","OR","97034","45.4093","-122.6847","42817","Planning and development surveyor","28/05/1982","98468f426b4a4fab61abc06eebab48d0","1375715614","44.791487","-122.15977","0"
"126331","04/08/2020 04:39","3576430000000000.0","fraud_Wolf Inc","grocery_pos","213.7","Jessica","Ward","F","72269 Elizabeth Field Apt. 132","Phoenix","AZ","85020","33.5623","-112.0559","1312922","Contractor","24/10/1981","f2188d8f38eac3cb6c3eca6b737a09c8","1375591183","33.590574","-111.339995","0"
"185812","25/08/2020 06:25","3547570000000000.0","fraud_Smith-Stokes","misc_pos","5.54","Jacob","Patel","M","54822 Hill Forks","Dieterich","IL","62424","39.0319","-88.4074","2092","Psychologist, clinical","30/04/1962","fb8b67a1d88e737c30d7c81477925c54","1377411943","38.471812","-87.821527","0"
"527780","26/12/2020 00:53","3537800000000000.0","fraud_Heidenreich PLC","grocery_pos","133.32","Christie","Mendoza","F","53142 Katrina Roads Suite 889","Monitor","WA","98836","47.4852","-120.4158","584","Medical technical officer","20/03/1969","48d7ce0b2ef063736c854d6d89c827ab","1388019207","47.267859","-121.06622","0"
"480670","15/12/2020 04:14","3573390000000000.0","fraud_Huel-Langworth","misc_net","7.47","Stephanie","Murphy","F","526 Stacy Walks","Barnard","SD","57426","45.7205","-98.5534","63","Systems developer","30/10/1969","70b7afb147a86fd6462a3ce1a161f7c0","1387080891","46.657594","-99.513494","0"
"426777","03/12/2020 12:49","30428200000000.0","fraud_Waters-Cruickshank","health_fitness","73.49","Greg","Villarreal","M","2851 Foster Shoals","Schaefferstown","PA","17088","40.3087","-76.2963","823","Gaffer","02/07/1982","c90861f94f657533b8a96eef28a12019","1386074998","39.635192","-75.680407","0"
"237403","14/09/2020 21:52","2706980000000000.0","fraud_Donnelly LLC","entertainment","75.69","David","Serrano","M","4739 Martin Common","Zaleski","OH","45698","39.283","-82.3977","341","Accounting technician","18/12/1978","a8fd277dcbd094f6e90bb7fa583ac2f5","1379195575","40.205114","-83.308223","0"
"351305","03/11/2020 16:10","2280870000000000.0","fraud_Wuckert-Goldner","home","1.03","Katherine","Cooper","F","3854 Lauren Springs Suite 648","Oakford","IL","62673","40.0994","-89.9601","530","Transport planner","23/09/1967","2023124029791419476f5ecce389e410","1383495043","39.38187","-89.511649","0"
"247292","19/09/2020 18:35","3596220000000000.0","fraud_Schuppe, Nolan and Hoeger","shopping_pos","7.21","Sara","Ramirez","F","23843 Scott Island","Birmingham","IA","52535","40.8626","-91.9534","888","Camera operator","25/03/1988","e2aec50d60744ffa2262889b9afd4757","1379615700","41.496846","-92.237396","0"
"286719","06/10/2020 10:20","2450830000000000.0","fraud_McDermott-Weimann","grocery_pos","63.48","Timothy","Kirby","M","7309 Sophia Causeway Suite 702","Sauk Rapids","MN","56379","45.604","-94.1591","16163","Hydrographic surveyor","22/02/1987","723c0a4560cb23598b19b7c78043ebd0","1381054817","45.524551","-94.339952","0"
"395005","23/11/2020 09:55","4824020000000000.0","fraud_Kling-Ernser","entertainment","23.09","Christina","Nelson","F","1233 Sutton Road Suite 701","Bynum","TX","76631","31.9907","-96.9837","522","Commercial/residential surveyor","21/03/1946","6599f33b9109ed10e4e8e7d15eb0ff9f","1385200534","31.388356","-97.469022","0"
"109453","28/07/2020 22:26","345934000000000.0","fraud_Eichmann-Kilback","home","62.49","Carol","Dillon","F","27479 Reeves Dale","Whaleyville","MD","21872","38.4121","-75.2811","718","Regulatory affairs officer","19/03/1985","e2fc0fa91026a009b51141741eee3450","1375050380","38.563495","-74.347739","0"
"189388","26/08/2020 09:47","2269770000000000.0","fraud_Luettgen PLC","gas_transport","72.33","Shannon","Patterson","F","9808 Ellis Bypass","Mount Morris","NY","14510","42.6835","-77.8664","4895","Acupuncturist","29/10/1958","8fe92e119303a97a99d567c48d7f0caf","1377510435","43.630343","-77.467057","0"
"476610","14/12/2020 13:51","180069000000000.0","fraud_Rau-Robel","kids_pets","48.95","William","Hunter","M","5036 Victoria Ports Suite 249","Emporium","PA","15834","41.5177","-78.2536","4533","Public affairs consultant","01/11/1969","6929a7a777bf687c1c713a2acd7e36f5","1387029115","42.040062","-78.690655","0"
"28482","30/06/2020 15:58","2256230000000000.0","fraud_Parker-Kunde","personal_care","53.5","Christopher","Grimes","M","39631 Dunn Radial","Grantham","NH","3753","43.5103","-72.1334","2971","Charity fundraiser","11/04/1948","494189d5bad74f0fb7a7fe37e4669e13","1372607896","43.551335","-72.642694","0"
"518356","23/12/2020 05:12","4.12873e+18","fraud_Miller-Harris","misc_net","8.32","Monique","Martin","F","68276 Matthew Springs","Ratcliff","TX","75858","31.3833","-95.0619","43","Engineer, production","04/10/1949","69283a0cd472e400bb3a64036f037f8d","1387775543","30.40437","-94.25654","0"
"31474","01/07/2020 19:18","4079770000000.0","fraud_Fadel-Hilpert","health_fitness","90.73","Eric","Preston","M","7020 Doyle Stream Apt. 951","Mesa","ID","83643","44.6255","-116.4493","129","Cartographer","15/12/1965","40d74e144797f57432f58f4abe9d7674","1372706325","44.045665","-115.629114","0"
"438184","06/12/2020 11:46","4683640000000.0","fraud_Stiedemann Inc","misc_pos","29.47","Daniel","Boyd","M","8925 Nicholas Points","Egan","LA","70531","30.251","-92.5002","1261","Broadcast presenter","01/07/1972","918e82cc24fdcc42b082a23a82727d96","1386330397","30.179093","-93.491545","0"
"163498","17/08/2020 15:56","30131800000000.0","fraud_Leannon-Nikolaus","travel","4.2","Brianna","Foley","F","57256 Raymond Ports","Knoxville","TN","37932","35.9335","-84.1481","391389","Designer, industrial/product","22/04/1994","3aa07b42a462bbf0a9449461f7d5d8d5","1376754977","35.654729","-83.320594","0"
"51401","08/07/2020 18:56","6544730000000000.0","fraud_Champlin, Rolfson and Connelly","travel","2.29","John","Myers","M","701 Wilson Divide","Highland","IN","46322","41.55","-87.4569","23727","Community arts worker","08/02/1982","dfe0d7dee8f1cac68ad3b8b490a90920","1373309803","42.199296","-87.632418","0"
"225778","09/09/2020 20:31","4922710000000000.0","fraud_Kris-Kertzmann","travel","576.87","Heather","Chase","F","6888 Hicks Stream Suite 954","Manor","PA","15665","40.3359","-79.6607","1472","Public affairs consultant","07/03/1941","29fd6d8ead8cfc32b56fc24b417d312b","1378758700","39.762684","-79.01296","0"
"290036","07/10/2020 21:35","6011890000000000.0","fraud_Schuppe LLC","entertainment","36.53","Erin","Chavez","F","3379 Williams Common","Littleton","CO","80120","39.5994","-105.0044","320420","Water engineer","31/07/1975","9a3ccfec977a5c98671b7498ac7b24ce","1381181736","39.695673","-104.882985","0"
"153333","13/08/2020 22:53","38052000000000.0","fraud_Brown PLC","misc_net","2.03","Anna","Logan","F","3522 Park Wells Suite 528","Cleveland","TX","77327","30.33","-95.0202","34153","Building surveyor","11/09/1995","328b36b4892c61109402dc3969b71a67","1376434426","30.747012","-95.750583","0"
"252479","21/09/2020 16:32","30442400000000.0","fraud_Waelchi-Wolf","kids_pets","75.67","Linda","Sanchez","F","6574 William Hill Apt. 375","Jermyn","PA","18433","41.5744","-75.5881","6508","Training and development officer","22/06/1981","02c82724dbed469dddb4b8f9247d822e","1379781150","40.57723","-74.956716","0"
"188483","25/08/2020 22:38","30541100000000.0","fraud_Romaguera, Cruickshank and Greenholt","shopping_net","9.34","Derrick","George","M","575 Chapman Union","Spring","TX","77379","30.0377","-95.5326","316665","Education officer, museum","12/09/1990","871870ed3c98283a3b8d52148db74ffe","1377470324","29.82791","-95.367203","0"
"50456","08/07/2020 06:13","347073000000000.0","fraud_Hackett-Lueilwitz","grocery_pos","104.04","Ryan","Johnson","M","40178 Lisa Mission","Alva","WY","82711","44.6873","-104.4414","110","Administrator, local government","16/05/1973","810c85d02da6989b5e3080bef6d515f8","1373264030","45.506995","-103.600065","0"
"511061","21/12/2020 22:05","30442400000000.0","fraud_Hermann and Sons","shopping_pos","6.07","Linda","Sanchez","F","6574 William Hill Apt. 375","Jermyn","PA","18433","41.5744","-75.5881","6508","Training and development officer","22/06/1981","31228ad95eef8bf0b9795bbd27fa9503","1387663533","41.416393","-75.375186","0"
"538414","28/12/2020 08:00","30270400000000.0","fraud_Kerluke, Considine and Macejkovic","misc_net","6.08","Lisa","Lin","F","908 Brooks Brook","Lomax","IL","61454","40.6761","-91.0391","725","Environmental consultant","28/11/1972","c8df894e18e06072fa341a47d6632188","1388217628","41.600834","-91.064616","0"
"425","21/06/2020 14:37","675990000000.0","fraud_Dare, Casper and Bartoletti","kids_pets","66.94","Amanda","Spencer","F","6682 Green Forks","Ogdensburg","NJ","7439","41.0767","-74.5982","2456","Senior tax professional/tax inspector","13/03/1994","61abfc5e98188a0d8dc3c9512412d0fe","1371825448","40.925296","-75.108864","0"
"10584","24/06/2020 09:37","6540980000000000.0","fraud_Bauch-Blanda","entertainment","33.34","Bryan","Torres","M","152 James Centers Apt. 768","Detroit","MI","48221","42.426","-83.15","673342","Retail manager","19/06/1967","b8ff9d1da9e4392b0c6ec1468b8aae1d","1372066633","42.56321","-82.299267","0"
"283824","05/10/2020 12:49","348790000000000.0","fraud_Wuckert-Goldner","home","12.63","Megan","Murphy","F","53696 Laura Radial","Holstein","NE","68950","40.4542","-98.6538","331","Telecommunications researcher","19/08/1950","c6d3777327cae571b7bf7688aeaa0494","1380977346","41.186171","-97.8501","0"
"290450","08/10/2020 03:56","4306590000000000.0","fraud_Reichert, Shanahan and Hayes","shopping_net","18.55","Renee","Walls","F","86542 Jessica Fords Apt. 706","Veedersburg","IN","47987","40.1186","-87.2602","4049","Development worker, community","19/10/1959","2e1c2ad4bc7f35856846835c8b937b5e","1381204564","41.018307","-86.390494","0"
"467390","12/12/2020 20:07","630442000000.0","fraud_Padberg-Rogahn","entertainment","96.0","Susan","Washington","F","759 Erin Mount Suite 956","May","TX","76857","31.9571","-98.9656","1791","Corporate investment banker","26/07/1965","88d6f702a2df6b3f8a0d9efa23ed3ade","1386878827","32.894724","-98.387116","0"
"276193","02/10/2020 04:50","30033200000000.0","fraud_Cartwright-Harris","grocery_pos","91.42","Kevin","Summers","M","7302 Samantha Mission","Carroll","NE","68723","42.277","-97.1926","566","Metallurgist","26/01/1975","a4d4b7d92f4148db02387a5c03528571","1380689431","43.171494","-96.824805","0"
"303648","13/10/2020 17:30","3551220000000000.0","fraud_Champlin and Sons","home","24.12","Sara","Harris","F","597 Jenny Ford Apt. 543","Tupper Lake","NY","12986","44.232","-74.4905","6120","Chartered loss adjuster","09/10/1976","8d63b12fe4f28a7ac7cf56d2098b6b3e","1381685405","45.156984","-74.948541","0"
"474240","14/12/2020 03:54","2720010000000000.0","fraud_Jacobi and Sons","shopping_pos","134.33","Joseph","Murray","M","42933 Ryan Underpass","Manderson","SD","57756","43.3526","-102.5411","1126","Volunteer coordinator","18/08/1980","5a62e7afe80cdb8ebc607b009833d98b","1386993242","43.132527","-101.80802","0"
